"NGA","Polity","Variable","Value.From","Value.To","Date.From","Date.To","Fact.Type","Value.Note","Date.Note"
"Valley of Oaxaca","MxAlb1L","Specialized Buildings: polity owned Mines or quarries","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Couriers","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Postal stations","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other General postal service","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Mnemonic devices","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Written records","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Script","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Non-phonetic writing","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Phonetic alphabetic writing","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Lists tables and classifications","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Calendar","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Sacred Texts","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Religious literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Practical literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information History","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Philosophy","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Scientific literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Information Fiction","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Articles","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Tokens","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Precious metals","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Foreign coins","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Indigenous coins","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Other Paper currency","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most widespread collective ritual of the official cult Frequency for the ritual specialist","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most widespread collective ritual of the official cult Frequency per participant","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most widespread collective ritual of the official cult Frequency for the audience","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most frequent collective ritual of the official cult Frequency for the ritual specialist","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most frequent collective ritual of the official cult Frequency per participant","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb1L","Most frequent collective ritual of the official cult Frequency for the audience","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Social Scale Polity Population","34000","50000","","","complex","range",""
"Valley of Oaxaca","MxAlb2*","Social Scale Polity territory","20000","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Social Scale Population of the largest settlement","14500","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Hierarchical Complexity Administrative levels","3","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Hierarchical Complexity Military levels","2","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Hierarchical Complexity Religious levels","2","3","","","complex","range",""
"Valley of Oaxaca","MxAlb2*","Hierarchical Complexity Settlement hierarchy","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Professions Professional military officers","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Professions Professional soldiers","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Professions Professional priesthood","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Law Courts","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Law Formal legal code","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Law Judges","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Law Professional Lawyers","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned irrigation systems","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned markets","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned food storage sites","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned Bridges","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned Canals","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned Ports","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Specialized Buildings: polity owned Mines or quarries","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Couriers","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Postal stations","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other General postal service","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Mnemonic devices","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Written records","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Script","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Non-phonetic writing","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Phonetic alphabetic writing","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Lists tables and classifications","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Calendar","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Sacred Texts","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Religious literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Practical literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information History","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Philosophy","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Scientific literature","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Information Fiction","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Articles","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Tokens","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Precious metals","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Foreign coins","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Indigenous coins","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Other Paper currency","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most widespread collective ritual of the official cult Frequency for the ritual specialist","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most widespread collective ritual of the official cult Frequency per participant","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most widespread collective ritual of the official cult Frequency for the audience","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most frequent collective ritual of the official cult Frequency for the ritual specialist","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most frequent collective ritual of the official cult Frequency per participant","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb2*","Most frequent collective ritual of the official cult Frequency for the audience","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Social Scale Polity territory","3000","20000","","","complex","range",""
"Valley of Oaxaca","MxAlb3A","Social Scale Population of the largest settlement","15000","30000","","","complex","range",""
"Valley of Oaxaca","MxAlb3A","Hierarchical Complexity Military levels","1","2","","","complex","range",""
"Valley of Oaxaca","MxAlb3A","Hierarchical Complexity Religious levels","2","3","","","complex","range",""
"Valley of Oaxaca","MxAlb3A","Hierarchical Complexity Settlement hierarchy","4","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Professions Professional priesthood","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Bureaucracy characteristics Full-time bureaucrats","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Bureaucracy characteristics Examination system","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Bureaucracy characteristics Specialized government buildings","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Law Courts","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Law Formal legal code","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Law Judges","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Law Professional Lawyers","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned drinking water supply systems","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned markets","0.1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned food storage sites","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned Roads","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned Bridges","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned Canals","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned Ports","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Specialized Buildings: polity owned Mines or quarries","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Other Couriers","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Other Postal stations","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Other General postal service","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Mnemonic devices","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Nonwritten records","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Written records","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Script","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Non-phonetic writing","0.1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Phonetic alphabetic writing","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Lists tables and classifications","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Calendar","1","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Sacred Texts","0","","","","simple","simple",""
"Valley of Oaxaca","MxAlb3A","Information Religious literature","0","","","","simple","simple",""
